SINGLE PRECISION TESTING
-------------------------------------------------------------------
KERNEL 5: 25165824.000000, 0.909248 ms
KERNEL 6: 25165824.000000, 0.890496 ms
KERNEL 6: 25165824.000000, 1.128448 ms
KERNEL 6: 25165824.000000, 0.995328 ms
KERNEL 6: 25165824.000000, 1.516544 ms
KERNEL 6: 25165824.000000, 1.078272 ms
KERNEL 6: 25165824.000000, 1.582080 ms
KERNEL 6: 25165824.000000, 1.137664 ms
KERNEL 6: 25165824.000000, 1.141760 ms
KERNEL 6: 25165824.000000, 1.393664 ms
KERNEL 6: 25165824.000000, 1.208320 ms
KERNEL 6: 25165824.000000, 1.232896 ms
KERNEL 6: 25165824.000000, 1.234944 ms
KERNEL 6: 25165824.000000, 1.483776 ms
KERNEL 6: 25165824.000000, 1.297568 ms
KERNEL 6: 25165824.000000, 1.534976 ms
KERNEL 6: 25165824.000000, 1.343584 ms
CUB::REDUCE: 25165824.000000, 0.315392 ms
THRUST::REDUCE: 25165824.000000, 0.504544 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 33554432 (0.268435 GB)
NO THREAD: 50331648.000000, 50.071938 ms
THREAD: 50331648.000000, 9.719683 ms
KERNEL 1: 50331648.000000, 2433.349609 ms
KERNEL 2: 50331648.000000, 41.457569 ms
KERNEL 3: 50331648.000000, 2.498784 ms
KERNEL 4: 50331648.000000, 1.913952 ms
KERNEL 5: 50331648.000000, 1.665504 ms
KERNEL 6: 50331648.000000, 1.644832 ms
KERNEL 6: 50331648.000000, 1.757184 ms
KERNEL 6: 50331648.000000, 1.985536 ms
KERNEL 6: 50331648.000000, 2.002688 ms
KERNEL 6: 50331648.000000, 2.074624 ms
KERNEL 6: 50331648.000000, 2.172928 ms
KERNEL 6: 50331648.000000, 2.182272 ms
KERNEL 6: 50331648.000000, 2.233344 ms
KERNEL 6: 50331648.000000, 2.289664 ms
KERNEL 6: 50331648.000000, 2.320096 ms
KERNEL 6: 50331648.000000, 2.366464 ms
KERNEL 6: 50331648.000000, 2.418752 ms
KERNEL 6: 50331648.000000, 2.456576 ms
KERNEL 6: 50331648.000000, 2.506272 ms
KERNEL 6: 50331648.000000, 2.560000 ms
KERNEL 6: 50331648.000000, 2.597888 ms
CUB::REDUCE: 50331648.000000, 0.579520 ms
THRUST::REDUCE: 50331648.000000, 0.653504 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 67108864 (0.536871 GB)
NO THREAD: 100663296.000000, 100.709145 ms
THREAD: 100663296.000000, 17.067265 ms
KERNEL 1: 100663296.000000, 4848.259277 ms
KERNEL 2: 100663296.000000, 87.160957 ms
KERNEL 3: 100663296.000000, 4.962912 ms
KERNEL 4: 100663296.000000, 3.865408 ms
KERNEL 5: 100663296.000000, 3.993888 ms
KERNEL 6: 100663296.000000, 3.319104 ms
KERNEL 6: 100663296.000000, 3.527680 ms
KERNEL 6: 100663296.000000, 4.477952 ms
KERNEL 6: 100663296.000000, 4.027456 ms
KERNEL 6: 100663296.000000, 4.112384 ms
KERNEL 6: 100663296.000000, 4.322304 ms
KERNEL 6: 100663296.000000, 4.333504 ms
KERNEL 6: 100663296.000000, 4.492288 ms
KERNEL 6: 100663296.000000, 4.716640 ms
KERNEL 6: 100663296.000000, 4.637184 ms
KERNEL 6: 100663296.000000, 4.755456 ms
KERNEL 6: 100663296.000000, 4.827264 ms
KERNEL 6: 100663296.000000, 4.920320 ms
KERNEL 6: 100663296.000000, 5.037056 ms
KERNEL 6: 100663296.000000, 5.100544 ms
KERNEL 6: 100663296.000000, 5.322752 ms
CUB::REDUCE: 100663296.000000, 1.133152 ms
THRUST::REDUCE: 100663296.000000, 1.207616 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 134217728 (1.073742 GB)
NO THREAD: 201326592.000000, 218.524582 ms
THREAD: 201326592.000000, 16.579500 ms
KERNEL 1: 201326592.000000, 9612.820312 ms
KERNEL 2: 201326592.000000, 165.712326 ms
KERNEL 3: 201326592.000000, 9.924288 ms
KERNEL 4: 201326592.000000, 7.605280 ms
KERNEL 5: 201326592.000000, 6.588544 ms
KERNEL 6: 201326592.000000, 6.483968 ms
KERNEL 6: 201326592.000000, 6.985728 ms
KERNEL 6: 201326592.000000, 7.690240 ms
KERNEL 6: 201326592.000000, 7.992320 ms
KERNEL 6: 201326592.000000, 8.220672 ms
KERNEL 6: 201326592.000000, 8.633344 ms
KERNEL 6: 201326592.000000, 8.667200 ms
KERNEL 6: 201326592.000000, 8.913536 ms
KERNEL 6: 201326592.000000, 9.093120 ms
KERNEL 6: 201326592.000000, 9.259968 ms
KERNEL 6: 201326592.000000, 10.677088 ms
KERNEL 6: 201326592.000000, 11.035712 ms
KERNEL 6: 201326592.000000, 10.457088 ms
KERNEL 6: 201326592.000000, 10.057728 ms
KERNEL 6: 201326592.000000, 10.178560 ms
KERNEL 6: 201326592.000000, 10.386432 ms
CUB::REDUCE: 201326592.000000, 2.267136 ms
THRUST::REDUCE: 201326592.000000, 2.333632 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 268435456 (2.147484 GB)
NO THREAD: 402653184.000000, 412.824615 ms
THREAD: 402653184.000000, 34.454075 ms
KERNEL 1: 402653184.000000, 18998.660156 ms
KERNEL 2: 402653184.000000, 331.432312 ms
KERNEL 3: 402653184.000000, 19.810400 ms
KERNEL 4: 402653184.000000, 15.169984 ms
KERNEL 5: 402653184.000000, 13.147136 ms
KERNEL 6: 402653184.000000, 12.940608 ms
KERNEL 6: 402653184.000000, 13.941760 ms
KERNEL 6: 402653184.000000, 15.360000 ms
KERNEL 6: 402653184.000000, 15.861568 ms
KERNEL 6: 402653184.000000, 16.386047 ms
KERNEL 6: 402653184.000000, 17.244160 ms
KERNEL 6: 402653184.000000, 17.308384 ms
KERNEL 6: 402653184.000000, 17.775776 ms
KERNEL 6: 805306368.000000, 21.889025 ms
KERNEL 6: 805306368.000000, 22.246401 ms
KERNEL 6: 805306368.000000, 22.704672 ms
KERNEL 6: 805306368.000000, 23.062304 ms
KERNEL 6: 805306368.000000, 23.519968 ms
KERNEL 6: 805306368.000000, 23.897057 ms
KERNEL 6: 805306368.000000, 24.351681 ms
KERNEL 6: 805306368.000000, 24.781952 ms
CUB::REDUCE: 402653184.000000, 4.503360 ms
THRUST::REDUCE: 402653184.000000, 4.590528 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 536870912 (4.294967 GB)
NO THREAD: 805306368.000000, 813.793579 ms
THREAD: 805306368.000000, 64.729012 ms
KERNEL 1: 805306368.000000, 37967.613281 ms
KERNEL 2: 805306368.000000, 662.833252 ms
KERNEL 3: 805306368.000000, 39.647839 ms
KERNEL 4: 805306368.000000, 30.333569 ms
KERNEL 5: 805306368.000000, 26.282240 ms
KERNEL 6: 805306368.000000, 25.851776 ms
KERNEL 6: 805306368.000000, 27.863041 ms
KERNEL 6: 805306368.000000, 30.716928 ms
KERNEL 6: 805306368.000000, 31.704063 ms
KERNEL 6: 1610612736.000000, 39.112225 ms
KERNEL 6: 1610612736.000000, 41.968193 ms
KERNEL 6: 1610612736.000000, 41.630718 ms
KERNEL 6: 1610612736.000000, 42.733280 ms
KERNEL 6: 2415919104.000000, 51.167233 ms
KERNEL 6: 2415919104.000000, 52.009983 ms
KERNEL 6: 2415919104.000000, 52.993023 ms
KERNEL 6: 2415919104.000000, 53.910526 ms
KERNEL 6: 3221225472.000000, 62.554016 ms
KERNEL 6: 3221225472.000000, 63.489025 ms
KERNEL 6: 3221225472.000000, 64.346115 ms
KERNEL 6: 3221225472.000000, 65.279999 ms
CUB::REDUCE: 805306368.000000, 8.994816 ms
THRUST::REDUCE: 805306368.000000, 9.072224 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1073741824 (8.589934 GB)
NO THREAD: 1610612736.000000, 1641.221069 ms
THREAD: 1610612736.000000, 127.731598 ms
KERNEL 1: 1610612736.000000, 75681.859375 ms
KERNEL 2: 1610612736.000000, 1325.655884 ms
KERNEL 3: 1610612736.000000, 79.257057 ms
KERNEL 4: 1610612736.000000, 63.742146 ms
KERNEL 5: 1610612736.000000, 55.251743 ms
KERNEL 6: 1610612736.000000, 51.739296 ms
KERNEL 6: 1610612736.000000, 55.716866 ms
KERNEL 6: 3221225472.000000, 70.985725 ms
KERNEL 6: 3221225472.000000, 80.093185 ms
KERNEL 6: 4831838208.000000, 95.438850 ms
KERNEL 6: 4831838208.000000, 101.000290 ms
KERNEL 6: 6442450944.000000, 111.801346 ms
KERNEL 6: 6442450944.000000, 114.328644 ms
KERNEL 6: 8053063680.000000, 136.242172 ms
KERNEL 6: 8053063680.000000, 139.236359 ms
KERNEL 6: 9663676416.000000, 155.379715 ms
KERNEL 6: 9663676416.000000, 153.989120 ms
KERNEL 6: 11274289152.000000, 174.439423 ms
KERNEL 6: 11274289152.000000, 191.864838 ms
KERNEL 6: 12884901888.000000, 215.261185 ms
KERNEL 6: 12884901888.000000, 193.988602 ms
CUB::REDUCE: 1610612736.000000, 18.017281 ms
THRUST::REDUCE: 1610612736.000000, 18.093632 ms
-------------------------------------------------------------------



32-BIT PRECISION TESTING
-------------------------------------------------------------------
Input Size: 2 (0.000000 GB)
NO THREAD: 2, 0.000051 ms
THREAD: 2, 4.675347 ms
KERNEL 1: 2, 0.042272 ms
KERNEL 2: 2, 0.048192 ms
KERNEL 3: 2, 0.041888 ms
KERNEL 4: 2, 0.033792 ms
KERNEL 5: 2, 0.034112 ms
KERNEL 6: 2, 0.033728 ms
KERNEL 6: 2, 0.009600 ms
KERNEL 6: 2, 0.010208 ms
KERNEL 6: 2, 0.010208 ms
KERNEL 6: 2, 0.010944 ms
KERNEL 6: 2, 0.010240 ms
KERNEL 6: 2, 0.010848 ms
KERNEL 6: 2, 0.010304 ms
KERNEL 6: 2, 0.010560 ms
KERNEL 6: 2, 0.009408 ms
KERNEL 6: 2, 0.011008 ms
KERNEL 6: 2, 0.009216 ms
KERNEL 6: 2, 0.011360 ms
KERNEL 6: 2, 0.009632 ms
KERNEL 6: 2, 0.010176 ms
KERNEL 6: 2, 0.010240 ms
CUB::REDUCE: 2, 0.067584 ms
THRUST::REDUCE: 2, 0.160896 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 4 (0.000000 GB)
NO THREAD: 4, 0.000066 ms
THREAD: 4, 1.064209 ms
KERNEL 1: 4, 0.010816 ms
KERNEL 2: 4, 0.016704 ms
KERNEL 3: 4, 0.009120 ms
KERNEL 4: 4, 0.010304 ms
KERNEL 5: 4, 0.010304 ms
KERNEL 6: 4, 0.010848 ms
KERNEL 6: 4, 0.010976 ms
KERNEL 6: 4, 0.010368 ms
KERNEL 6: 4, 0.010240 ms
KERNEL 6: 4, 0.011264 ms
KERNEL 6: 4, 0.010944 ms
KERNEL 6: 4, 0.011328 ms
KERNEL 6: 4, 0.011264 ms
KERNEL 6: 4, 0.010688 ms
KERNEL 6: 4, 0.011232 ms
KERNEL 6: 4, 0.011264 ms
KERNEL 6: 4, 0.010080 ms
KERNEL 6: 4, 0.009568 ms
KERNEL 6: 4, 0.010240 ms
KERNEL 6: 4, 0.010208 ms
KERNEL 6: 4, 0.010176 ms
CUB::REDUCE: 4, 0.011776 ms
THRUST::REDUCE: 4, 0.137376 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8 (0.000000 GB)
NO THREAD: 8, 0.000042 ms
THREAD: 8, 0.010047 ms
KERNEL 1: 8, 0.012032 ms
KERNEL 2: 8, 0.017056 ms
KERNEL 3: 8, 0.009216 ms
KERNEL 4: 8, 0.010432 ms
KERNEL 5: 8, 0.010240 ms
KERNEL 6: 8, 0.010240 ms
KERNEL 6: 8, 0.011104 ms
KERNEL 6: 8, 0.010464 ms
KERNEL 6: 8, 0.010432 ms
KERNEL 6: 8, 0.011264 ms
KERNEL 6: 8, 0.010624 ms
KERNEL 6: 8, 0.010240 ms
KERNEL 6: 8, 0.011232 ms
KERNEL 6: 8, 0.011392 ms
KERNEL 6: 8, 0.010016 ms
KERNEL 6: 8, 0.011264 ms
KERNEL 6: 8, 0.011552 ms
KERNEL 6: 8, 0.010208 ms
KERNEL 6: 8, 0.010272 ms
KERNEL 6: 8, 0.010240 ms
KERNEL 6: 8, 0.010240 ms
CUB::REDUCE: 8, 0.011488 ms
THRUST::REDUCE: 8, 0.137440 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16 (0.000000 GB)
NO THREAD: 16, 0.000087 ms
THREAD: 16, 0.025542 ms
KERNEL 1: 16, 0.011072 ms
KERNEL 2: 16, 0.016736 ms
KERNEL 3: 16, 0.010240 ms
KERNEL 4: 16, 0.010240 ms
KERNEL 5: 16, 0.010816 ms
KERNEL 6: 16, 0.009984 ms
KERNEL 6: 16, 0.010592 ms
KERNEL 6: 16, 0.010336 ms
KERNEL 6: 16, 0.010432 ms
KERNEL 6: 16, 0.010976 ms
KERNEL 6: 16, 0.010976 ms
KERNEL 6: 16, 0.010464 ms
KERNEL 6: 16, 0.010432 ms
KERNEL 6: 16, 0.010304 ms
KERNEL 6: 16, 0.010528 ms
KERNEL 6: 16, 0.010944 ms
KERNEL 6: 16, 0.008192 ms
KERNEL 6: 16, 0.009216 ms
KERNEL 6: 16, 0.009184 ms
KERNEL 6: 16, 0.008768 ms
KERNEL 6: 16, 0.008928 ms
CUB::REDUCE: 16, 0.010784 ms
THRUST::REDUCE: 16, 0.121920 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 32 (0.000000 GB)
NO THREAD: 32, 0.000083 ms
THREAD: 32, 0.181771 ms
KERNEL 1: 32, 0.010016 ms
KERNEL 2: 32, 0.016800 ms
KERNEL 3: 32, 0.009216 ms
KERNEL 4: 32, 0.010912 ms
KERNEL 5: 32, 0.010240 ms
KERNEL 6: 32, 0.010016 ms
KERNEL 6: 32, 0.011008 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.010272 ms
KERNEL 6: 32, 0.010912 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.010208 ms
KERNEL 6: 32, 0.010880 ms
KERNEL 6: 32, 0.010272 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.009312 ms
KERNEL 6: 32, 0.009216 ms
KERNEL 6: 32, 0.009248 ms
KERNEL 6: 32, 0.009216 ms
KERNEL 6: 32, 0.008864 ms
CUB::REDUCE: 32, 0.010880 ms
THRUST::REDUCE: 32, 0.109856 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 64 (0.000000 GB)
NO THREAD: 64, 0.000128 ms
THREAD: 64, 0.212184 ms
KERNEL 1: 64, 0.010912 ms
KERNEL 2: 64, 0.016608 ms
KERNEL 3: 64, 0.009984 ms
KERNEL 4: 64, 0.010240 ms
KERNEL 5: 64, 0.010240 ms
KERNEL 6: 64, 0.009568 ms
KERNEL 6: 64, 0.010592 ms
KERNEL 6: 64, 0.009696 ms
KERNEL 6: 64, 0.010816 ms
KERNEL 6: 64, 0.011136 ms
KERNEL 6: 64, 0.010976 ms
KERNEL 6: 64, 0.011776 ms
KERNEL 6: 64, 0.011168 ms
KERNEL 6: 64, 0.011264 ms
KERNEL 6: 64, 0.011328 ms
KERNEL 6: 64, 0.011264 ms
KERNEL 6: 64, 0.011264 ms
KERNEL 6: 64, 0.010112 ms
KERNEL 6: 64, 0.009664 ms
KERNEL 6: 64, 0.010240 ms
KERNEL 6: 64, 0.010080 ms
CUB::REDUCE: 64, 0.011872 ms
THRUST::REDUCE: 64, 0.138112 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 128 (0.000001 GB)
NO THREAD: 128, 0.000193 ms
THREAD: 128, 0.009986 ms
KERNEL 1: 128, 0.009792 ms
KERNEL 2: 128, 0.016960 ms
KERNEL 3: 128, 0.009888 ms
KERNEL 4: 128, 0.010784 ms
KERNEL 5: 128, 0.010240 ms
KERNEL 6: 128, 0.010240 ms
KERNEL 6: 128, 0.010688 ms
KERNEL 6: 128, 0.010880 ms
KERNEL 6: 128, 0.011072 ms
KERNEL 6: 128, 0.010816 ms
KERNEL 6: 128, 0.010240 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.011360 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.010176 ms
KERNEL 6: 128, 0.010240 ms
KERNEL 6: 128, 0.010240 ms
KERNEL 6: 128, 0.010240 ms
CUB::REDUCE: 128, 0.011456 ms
THRUST::REDUCE: 128, 0.135744 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 256 (0.000001 GB)
NO THREAD: 256, 0.000363 ms
THREAD: 256, 0.059477 ms
KERNEL 1: 256, 0.011264 ms
KERNEL 2: 256, 0.016800 ms
KERNEL 3: 256, 0.009216 ms
KERNEL 4: 256, 0.011072 ms
KERNEL 5: 256, 0.010240 ms
KERNEL 6: 256, 0.010176 ms
KERNEL 6: 256, 0.010240 ms
KERNEL 6: 256, 0.010912 ms
KERNEL 6: 256, 0.010272 ms
KERNEL 6: 256, 0.010528 ms
KERNEL 6: 256, 0.011168 ms
KERNEL 6: 256, 0.011264 ms
KERNEL 6: 256, 0.011232 ms
KERNEL 6: 256, 0.011264 ms
KERNEL 6: 256, 0.010240 ms
KERNEL 6: 256, 0.011264 ms
KERNEL 6: 256, 0.010880 ms
KERNEL 6: 256, 0.009216 ms
KERNEL 6: 256, 0.010208 ms
KERNEL 6: 256, 0.009216 ms
KERNEL 6: 256, 0.010048 ms
CUB::REDUCE: 256, 0.011584 ms
THRUST::REDUCE: 256, 0.129024 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 512 (0.000002 GB)
NO THREAD: 512, 0.000757 ms
THREAD: 512, 0.010271 ms
KERNEL 1: 512, 0.015264 ms
KERNEL 2: 512, 0.018048 ms
KERNEL 3: 512, 0.010144 ms
KERNEL 4: 512, 0.011040 ms
KERNEL 5: 512, 0.010240 ms
KERNEL 6: 512, 0.010240 ms
KERNEL 6: 512, 0.010912 ms
KERNEL 6: 512, 0.011104 ms
KERNEL 6: 512, 0.011264 ms
KERNEL 6: 512, 0.010880 ms
KERNEL 6: 512, 0.010464 ms
KERNEL 6: 512, 0.011360 ms
KERNEL 6: 512, 0.011200 ms
KERNEL 6: 512, 0.011136 ms
KERNEL 6: 512, 0.011456 ms
KERNEL 6: 512, 0.009856 ms
KERNEL 6: 512, 0.010240 ms
KERNEL 6: 512, 0.010240 ms
KERNEL 6: 512, 0.010240 ms
KERNEL 6: 512, 0.010240 ms
KERNEL 6: 512, 0.009824 ms
CUB::REDUCE: 512, 0.011264 ms
THRUST::REDUCE: 512, 0.138176 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1024 (0.000004 GB)
NO THREAD: 1024, 0.001334 ms
THREAD: 1024, 0.008738 ms
KERNEL 1: 1024, 0.023552 ms
KERNEL 2: 1024, 0.016512 ms
KERNEL 3: 1024, 0.010240 ms
KERNEL 4: 1024, 0.010240 ms
KERNEL 5: 1024, 0.010912 ms
KERNEL 6: 1024, 0.010048 ms
KERNEL 6: 1024, 0.010816 ms
KERNEL 6: 1024, 0.011104 ms
KERNEL 6: 1024, 0.010912 ms
KERNEL 6: 1024, 0.011008 ms
KERNEL 6: 1024, 0.010592 ms
KERNEL 6: 1024, 0.030752 ms
KERNEL 6: 1024, 0.011424 ms
KERNEL 6: 1024, 0.011136 ms
KERNEL 6: 1024, 0.010912 ms
KERNEL 6: 1024, 0.009536 ms
KERNEL 6: 1024, 0.010432 ms
KERNEL 6: 1024, 0.010240 ms
KERNEL 6: 1024, 0.010240 ms
KERNEL 6: 1024, 0.009472 ms
KERNEL 6: 1024, 0.010240 ms
CUB::REDUCE: 1024, 0.011520 ms
THRUST::REDUCE: 1024, 0.216064 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 2048 (0.000008 GB)
NO THREAD: 2048, 0.003006 ms
THREAD: 2048, 0.011464 ms
KERNEL 1: 2048, 0.040736 ms
KERNEL 2: 2048, 0.016672 ms
KERNEL 3: 2048, 0.009024 ms
KERNEL 4: 2048, 0.010560 ms
KERNEL 5: 2048, 0.010240 ms
KERNEL 6: 2048, 0.010240 ms
KERNEL 6: 2048, 0.010688 ms
KERNEL 6: 2048, 0.010464 ms
KERNEL 6: 2048, 0.011040 ms
KERNEL 6: 2048, 0.011040 ms
KERNEL 6: 2048, 0.011264 ms
KERNEL 6: 2048, 0.011168 ms
KERNEL 6: 2048, 0.011200 ms
KERNEL 6: 2048, 0.011264 ms
KERNEL 6: 2048, 0.009696 ms
KERNEL 6: 2048, 0.011264 ms
KERNEL 6: 2048, 0.010240 ms
KERNEL 6: 2048, 0.010240 ms
KERNEL 6: 2048, 0.010144 ms
KERNEL 6: 2048, 0.009472 ms
KERNEL 6: 2048, 0.010240 ms
CUB::REDUCE: 2048, 0.010432 ms
THRUST::REDUCE: 2048, 0.136384 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 4096 (0.000016 GB)
NO THREAD: 4096, 0.005412 ms
THREAD: 4096, 0.011779 ms
KERNEL 1: 4096, 0.074592 ms
KERNEL 2: 4096, 0.016288 ms
KERNEL 3: 4096, 0.009888 ms
KERNEL 4: 4096, 0.010912 ms
KERNEL 5: 4096, 0.010240 ms
KERNEL 6: 4096, 0.010240 ms
KERNEL 6: 4096, 0.011264 ms
KERNEL 6: 4096, 0.011136 ms
KERNEL 6: 4096, 0.011136 ms
KERNEL 6: 4096, 0.011264 ms
KERNEL 6: 4096, 0.011264 ms
KERNEL 6: 4096, 0.010112 ms
KERNEL 6: 4096, 0.011264 ms
KERNEL 6: 4096, 0.010240 ms
KERNEL 6: 4096, 0.009376 ms
KERNEL 6: 4096, 0.010240 ms
KERNEL 6: 4096, 0.010048 ms
KERNEL 6: 4096, 0.010240 ms
KERNEL 6: 4096, 0.010208 ms
KERNEL 6: 4096, 0.010240 ms
KERNEL 6: 4096, 0.010080 ms
CUB::REDUCE: 4096, 0.011264 ms
THRUST::REDUCE: 4096, 0.139968 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8192 (0.000033 GB)
NO THREAD: 8192, 0.011075 ms
THREAD: 8192, 0.005945 ms
KERNEL 1: 8192, 0.142208 ms
KERNEL 2: 8192, 0.016384 ms
KERNEL 3: 8192, 0.009216 ms
KERNEL 4: 8192, 0.010400 ms
KERNEL 5: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.011264 ms
KERNEL 6: 8192, 0.011328 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010176 ms
KERNEL 6: 8192, 0.009376 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010144 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.010112 ms
KERNEL 6: 8192, 0.010240 ms
KERNEL 6: 8192, 0.009216 ms
KERNEL 6: 8192, 0.009920 ms
CUB::REDUCE: 8192, 0.055296 ms
THRUST::REDUCE: 8192, 0.212320 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16384 (0.000066 GB)
NO THREAD: 16384, 0.022387 ms
THREAD: 16384, 0.003967 ms
KERNEL 1: 16384, 0.277312 ms
KERNEL 2: 16384, 0.017632 ms
KERNEL 3: 16384, 0.010240 ms
KERNEL 4: 16384, 0.010816 ms
KERNEL 5: 16384, 0.010336 ms
KERNEL 6: 16384, 0.010304 ms
KERNEL 6: 16384, 0.011264 ms
KERNEL 6: 16384, 0.011264 ms
KERNEL 6: 16384, 0.010240 ms
KERNEL 6: 16384, 0.009984 ms
KERNEL 6: 16384, 0.010080 ms
KERNEL 6: 16384, 0.010240 ms
KERNEL 6: 16384, 0.010240 ms
KERNEL 6: 16384, 0.010240 ms
KERNEL 6: 16384, 0.010048 ms
KERNEL 6: 16384, 0.011136 ms
KERNEL 6: 16384, 0.010240 ms
KERNEL 6: 16384, 0.010240 ms
KERNEL 6: 16384, 0.010112 ms
KERNEL 6: 16384, 0.010880 ms
KERNEL 6: 16384, 0.010912 ms
CUB::REDUCE: 16384, 0.017152 ms
THRUST::REDUCE: 16384, 0.140288 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 32768 (0.000131 GB)
NO THREAD: 32768, 0.044047 ms
THREAD: 32768, 0.011744 ms
KERNEL 1: 32768, 0.562784 ms
KERNEL 2: 32768, 0.014944 ms
KERNEL 3: 32768, 0.028256 ms
KERNEL 4: 32768, 0.026528 ms
KERNEL 5: 32768, 0.025984 ms
KERNEL 6: 32768, 0.025952 ms
KERNEL 6: 32768, 0.010880 ms
KERNEL 6: 32768, 0.011264 ms
KERNEL 6: 32768, 0.010144 ms
KERNEL 6: 32768, 0.009504 ms
KERNEL 6: 32768, 0.010240 ms
KERNEL 6: 32768, 0.010240 ms
KERNEL 6: 32768, 0.009824 ms
KERNEL 6: 32768, 0.010176 ms
KERNEL 6: 32768, 0.010240 ms
KERNEL 6: 32768, 0.010912 ms
KERNEL 6: 32768, 0.011040 ms
KERNEL 6: 32768, 0.011264 ms
KERNEL 6: 32768, 0.011264 ms
KERNEL 6: 32768, 0.012832 ms
KERNEL 6: 32768, 0.012096 ms
CUB::REDUCE: 32768, 0.016384 ms
THRUST::REDUCE: 32768, 0.154848 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 65536 (0.000262 GB)
NO THREAD: 65536, 0.088251 ms
THREAD: 65536, 4.366071 ms
KERNEL 1: 65536, 1.085440 ms
KERNEL 2: 65536, 0.015296 ms
KERNEL 3: 65536, 0.031296 ms
KERNEL 4: 65536, 0.028288 ms
KERNEL 5: 65536, 0.027840 ms
KERNEL 6: 65536, 0.027904 ms
KERNEL 6: 65536, 0.010176 ms
KERNEL 6: 65536, 0.009440 ms
KERNEL 6: 65536, 0.010112 ms
KERNEL 6: 65536, 0.009216 ms
KERNEL 6: 65536, 0.010016 ms
KERNEL 6: 65536, 0.009216 ms
KERNEL 6: 65536, 0.010112 ms
KERNEL 6: 65536, 0.010240 ms
KERNEL 6: 65536, 0.010752 ms
KERNEL 6: 65536, 0.011040 ms
KERNEL 6: 65536, 0.011264 ms
KERNEL 6: 65536, 0.011424 ms
KERNEL 6: 65536, 0.012288 ms
KERNEL 6: 65536, 0.012288 ms
KERNEL 6: 65536, 0.012288 ms
CUB::REDUCE: 65536, 0.016416 ms
THRUST::REDUCE: 65536, 0.104800 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 131072 (0.000524 GB)
NO THREAD: 131072, 0.176603 ms
THREAD: 131072, 0.120167 ms
KERNEL 1: 131072, 2.164576 ms
KERNEL 2: 131072, 0.015488 ms
KERNEL 3: 131072, 0.033120 ms
KERNEL 4: 131072, 0.029664 ms
KERNEL 5: 131072, 0.028384 ms
KERNEL 6: 131072, 0.028192 ms
KERNEL 6: 131072, 0.011008 ms
KERNEL 6: 131072, 0.010912 ms
KERNEL 6: 131072, 0.010240 ms
KERNEL 6: 131072, 0.010912 ms
KERNEL 6: 131072, 0.011264 ms
KERNEL 6: 131072, 0.011232 ms
KERNEL 6: 131072, 0.011808 ms
KERNEL 6: 131072, 0.012288 ms
KERNEL 6: 131072, 0.012288 ms
KERNEL 6: 131072, 0.012288 ms
